protein_id,protein_st19_cis_h2,protein_st19_trans_h2,protein_st19_all_pqtl_h2,protein_st19_polygenic_h2,protein_st19_total_h2,protein_st19_cis_h2_fraction,protein_st19_trans_h2_fraction,protein_hpa_has_match,protein_hpa_rna_tissue_prior,protein_hpa_protein_tissue_prior,protein_hpa_tissue_prior,protein_hpa_is_secreted,protein_hpa_is_membrane
NADK:O95544:OID20178:v1,0.0421207848874917,0.0311531059117833,0.0732738907992751,0.0734,0.146673890799275,0.287173024850991,0.212397078594013,1.0,0.5025,0.865,0.865,0.0,0.0
CHGA:P10645:OID30403:v1,0.0219260891881049,0.0175429790440023,0.0394690682321072,0.1071,0.146569068232107,0.149595610128207,0.119690868309411,1.0,0.7858828684844481,0.865,0.865,0.0,0.0
DNM3:Q9UQ16:OID31000:v1,0.0,0.0559141246210213,0.0559141246210213,0.0903,0.146214124621021,0.0,0.382412607304168,1.0,0.7724326758321156,1.0,1.0,0.0,0.0
SLC39A5:Q6ZMH5:OID20539:v1,0.0095549649692975,0.0289002665885259,0.0384552315578234,0.1077,0.146155231557823,0.0653754564065486,0.197736791769182,1.0,0.812071390039037,1.0,1.0,0.0,1.0
CCL27:Q9Y4X3:OID20121:v1,0.0260840968858145,0.0314124104654602,0.0574965073512748,0.0885,0.145996507351274,0.178662471856637,0.215158643417958,1.0,0.8506394746882938,0.35,0.8506394746882938,1.0,0.0
CXCL8:P10145:OID20997:v1,0.00569307263452659,0.0352914126428033,0.0409844852773298,0.1048,0.145784485277329,0.039051292897845,0.242079344558973,1.0,0.8077000073848724,0.35,0.8077000073848724,1.0,0.0
GDNF:P39905:OID20861:v1,0.0595296622346563,0.0019506422180073,0.0614803044526636,0.0842,0.145680304452663,0.40863219265168,0.0133898829037739,1.0,0.755,0.35,0.755,1.0,0.0
NBL1:P41271:OID21486:v1,0.00850639755374625,0.00330097505298698,0.0118073726067332,0.1337,0.145507372606733,0.05846025119797,0.0226859642494447,1.0,0.5025,0.35,0.5025,1.0,0.0
PALM2:Q8IXS6:OID31096:v1,0.0313361146611037,0.0,0.0313361146611037,0.1141,0.145436114661103,0.215463089990566,0.0,1.0,0.5025,0.5025,0.5025,0.0,0.0
EFCAB14:O75071:OID31460:v1,0.00737631308267415,0.00463637392714741,0.0120126870098215,0.1334,0.145412687009821,0.0507267504256759,0.0318842462957462,1.0,0.8102441140865685,0.9325,0.9325,0.0,1.0
CXCL12:P48061:OID20464:v1,0.0269174905312697,0.0147786722567819,0.0416961627880516,0.1036,0.145296162788051,0.185259472891484,0.101714126327892,1.0,0.5025,0.9325,0.9325,1.0,0.0
GALNT7:Q86SF2:OID21377:v1,0.00613086677365377,0.0755493334681916,0.0816802002418454,0.0632,0.144880200241845,0.042316802181524,0.521460719560566,1.0,0.7848926954566738,0.9325,0.9325,0.0,0.0
FURIN:P09958:OID21514:v1,0.0185443202284445,0.00655816449443902,0.0251024847228835,0.1197,0.144802484722883,0.128066312286932,0.0452904140905436,1.0,0.819612458675586,1.0,1.0,0.0,1.0
ECHS1:P30084:OID30239:v1,0.0243672641741589,0.00134514060157377,0.0257124047757327,0.1188,0.144512404775732,0.168617110842313,0.0093081324309929,1.0,0.865,0.9325,0.9325,0.0,0.0
ELN:P15502:OID30301:v1,0.00433640201106622,0.0208630048699601,0.0251994068810263,0.1192,0.144399406881026,0.0300306081910646,0.144481236596418,1.0,0.7975732973134806,1.0,1.0,1.0,0.0
GZMH:P20718:OID20096:v1,0.0382530153494208,0.0296178882181532,0.067870903567574,0.0765,0.144370903567574,0.264963468428499,0.205151366973957,1.0,0.7661317601901508,0.9325,0.9325,1.0,0.0
TMPRSS11D:O60235:OID31103:v1,0.0192227276784995,0.00183381256168035,0.0210565402401799,0.1223,0.143356540240179,0.134090343184159,0.0127919699973784,1.0,0.8150000000000001,1.0,1.0,0.0,1.0
PGA4:P0DJD7:OID30699:v1,0.00311944591910955,0.00878284032961983,0.0119022862487293,0.1313,0.143202286248729,0.0217834924345506,0.061331704679385,1.0,1.0,0.35,1.0,1.0,0.0
PRSS22:Q9GZN4:OID30483:v1,0.0507105869370391,0.00603419856048663,0.0567447854975258,0.0863,0.143044785497525,0.354508462232035,0.0421839813279387,1.0,0.7914535033413009,1.0,1.0,1.0,0.0
SMAD5:Q99717:OID21353:v1,0.0,0.0613442936031292,0.0613442936031292,0.0813,0.142644293603129,0.0,0.430050807176372,1.0,0.5025,0.865,0.865,0.0,0.0
IGLC2:P0DOY2:OID30740:v1,0.0179753850533497,0.0206871327355904,0.0386625177889401,0.1039,0.14256251778894,0.126087735627409,0.14510919880229,1.0,0.865,0.865,0.865,0.0,0.0
TNFRSF12A:Q9NP84:OID21482:v1,0.0058501024958644,0.0178887247928319,0.0237388272886963,0.1188,0.142538827288696,0.0410421679983074,0.125500715370699,1.0,0.5025,0.35,0.5025,0.0,1.0
AHCY:P23526:OID20199:v1,0.0630930117061746,0.00133131079126924,0.0644243224974439,0.0781,0.142524322497443,0.442682417994347,0.0093409375181778,1.0,0.5025,0.5025,0.5025,0.0,0.0
FABP6:P51161:OID20076:v1,0.0104120439835243,0.0454921931787711,0.0559042371622955,0.0866,0.142504237162295,0.0730648027796275,0.319233968650075,1.0,0.9869203326538164,1.0,1.0,0.0,0.0
NUDT16:Q96DE0:OID31484:v1,0.0345038440908718,0.00403294808760514,0.038536792178477,0.1037,0.142236792178477,0.242580302623648,0.0283537615397333,1.0,0.5025,0.5025,0.5025,0.0,0.0
IGFBP4:P22692:OID21158:v1,0.0,0.00287974063879806,0.00287974063879806,0.1393,0.142179740638798,0.0,0.0202542262762592,1.0,0.5025,0.865,0.865,1.0,0.0
SERPINA3:P01011:OID30786:v1,0.0964775032520675,0.00316483911334734,0.0996423423654149,0.0425,0.142142342365414,0.678738661869285,0.0222652804272162,1.0,0.7183828684844482,0.865,0.865,1.0,0.0
EFHD1:Q9BUP0:OID31044:v1,0.0484514092025247,0.00855419714445315,0.0570056063469778,0.0849,0.141905606346977,0.341434073323746,0.0602808963272178,1.0,0.8324880588163486,0.5525,0.8324880588163486,0.0,0.0
SPON2:Q9BUD6:OID20221:v1,0.0331831176361478,0.0,0.0331831176361478,0.1086,0.141783117636147,0.234041387926764,0.0,1.0,0.8164806003859555,0.9325,0.9325,1.0,0.0
TFF1:P04155:OID21154:v1,0.0476123758719492,0.0356999299542696,0.0833123058262189,0.058,0.141312305826218,0.336930146271205,0.252631430401908,1.0,0.9451465946269612,0.35,0.9451465946269612,1.0,0.0
ADGRG1:Q9Y653:OID21294:v1,0.0143779787247995,0.0347015285300383,0.0490795072548379,0.092,0.141079507254837,0.101914012917751,0.245971432742216,1.0,0.8188250708939773,0.9325,0.9325,1.0,1.0
CXCL8:P10145:OID20153:v1,0.00550108874639714,0.0303636337015119,0.0358647224479091,0.1047,0.140564722447909,0.0391356284179748,0.216011764351217,,,,,,
NPDC1:Q9NQX5:OID20205:v1,0.0148876319489413,0.00973365203429996,0.0246212839832413,0.1156,0.140221283983241,0.10617241210486,0.0694163664587702,1.0,0.5025,1.0,1.0,0.0,1.0
S100P:P25815:OID20103:v1,0.0363945354491764,0.016003664971682,0.0523982004208585,0.0877,0.140098200420858,0.259778750475354,0.114231766886417,1.0,0.7300732973134807,1.0,1.0,0.0,0.0
PPCDC:Q96CD2:OID21027:v1,0.0811298217684631,0.00130705012429224,0.0824368718927553,0.0575,0.139936871892755,0.579760149495404,0.00934028399101233,1.0,0.5025,0.5525,0.5525,0.0,0.0
TMPRSS15:P98073:OID21364:v1,0.0124066393834142,0.0541982426787601,0.0666048820621743,0.0733,0.139904882062174,0.0886791025484061,0.387393505357977,1.0,1.0,1.0,1.0,0.0,0.0
NPPC:P23582:OID20568:v1,0.0,0.00206073998322026,0.00206073998322026,0.1375,0.13956073998322,0.0,0.0147659003776278,1.0,0.755,0.35,0.755,1.0,0.0
SIT1:Q9Y3P8:OID20462:v1,0.0,0.0233696564476261,0.0233696564476261,0.1161,0.139469656447626,0.0,0.167560866233308,1.0,0.7577000073848724,1.0,1.0,0.0,1.0
SETMAR:Q53H47:OID20948:v1,0.042666954949006,0.0,0.042666954949006,0.0968,0.139466954949006,0.305928776925018,0.0,1.0,0.5025,0.5525,0.5525,0.0,0.0
CXCL9:Q07325:OID20675:v1,0.0100150264257835,0.0199350982590328,0.0299501246848164,0.1094,0.139350124684816,0.0718695189432779,0.143057627713805,1.0,0.7960865661850531,0.9937417976008632,0.9937417976008632,1.0,0.0
ANGPTL3:Q9Y5C1:OID20407:v1,0.0506385467046936,0.0176843717083435,0.0683229184130371,0.071,0.139322918413037,0.3634617138479,0.126930815904361,1.0,0.836864046901688,1.0,1.0,1.0,0.0
CRYBB1:P53674:OID30319:v1,0.0153860514869433,0.0299111391513966,0.04529719063834,0.094,0.13929719063834,0.110454858539756,0.214728947614281,1.0,0.8150000000000001,1.0,1.0,0.0,0.0
DAG1:Q14118:OID20774:v1,0.00185056673399349,0.00543719805824294,0.00728776479223644,0.132,0.139287764792236,0.0132859245516203,0.03903571908382,1.0,0.5025,0.865,0.865,0.0,1.0
HAO1:Q9UJM8:OID21395:v1,0.0,0.0167332529287581,0.0167332529287581,0.1223,0.139033252928758,0.0,0.120354322266576,1.0,1.0,0.7333161993561574,1.0,0.0,0.0
CPE:P16870:OID21392:v1,0.0577886902824545,0.0163447713551635,0.0741334616376181,0.0647,0.138833461637618,0.416244683383996,0.117729336734587,1.0,0.865,0.865,0.865,0.0,0.0
FAM13A:O94988:OID31463:v1,0.024639089289231,0.0144803515843435,0.0391194408735745,0.0997,0.138819440873574,0.177490192542053,0.104310689433845,1.0,0.5025,0.9148227024167896,0.9148227024167896,0.0,0.0
RNASE3:P12724:OID20203:v1,0.0705851143851226,0.00445492133817473,0.0750400357232974,0.0637,0.138740035723297,0.508758081379605,0.0321098471320824,1.0,0.9916668203938964,0.865,0.9916668203938964,1.0,0.0
SUSD1:Q6UWL2:OID20072:v1,0.0255788399190336,0.0115691222046136,0.0371479621236473,0.1011,0.138247962123647,0.185021460903389,0.0836838534680633,1.0,0.5025,0.35,0.5025,0.0,1.0
FGFR2:P21802:OID21478:v1,0.0145155337513308,0.0125490433806471,0.0270645771319779,0.1111,0.138164577131978,0.105059734214402,0.0908267780435499,1.0,0.7685472842810077,0.9325,0.9325,1.0,1.0
SH2D1A:O60880:OID20514:v1,0.0537028403325178,0.00905421013687027,0.0627570504693881,0.0754,0.138157050469388,0.388708648238093,0.0655356357573401,1.0,0.907502935666508,1.0,1.0,0.0,0.0
TNF:P01375:OID20848:v1,0.0102513281940794,0.0120206076174933,0.0222719358115727,0.1155,0.137771935811572,0.0744079564077541,0.0872500451320768,,,,,,
SULT2A1:Q06520:OID20508:v1,0.0444177430533325,0.00828902555862634,0.0527067686119588,0.0848,0.137506768611958,0.323022230117838,0.0602808548429917,1.0,0.7720560259036267,1.0,1.0,0.0,0.0
ADAM9:Q13443:OID31488:v1,0.0234812732883471,0.0324432993062563,0.0559245725946035,0.0814,0.137324572594603,0.170991053128316,0.236252687288766,1.0,0.5025,1.0,1.0,1.0,1.0
SAMD9L:Q8IVG5:OID20536:v1,0.0503223800977953,0.00139202499159576,0.051714405089391,0.0856,0.137314405089391,0.366475608040071,0.010137501529352,1.0,0.7679229774411479,0.9325,0.9325,0.0,0.0
SEMA4D:Q92854:OID21020:v1,0.0133097390014826,0.0157772701298574,0.0290870091313401,0.1082,0.13728700913134,0.0969482770853393,0.114921799445449,1.0,0.8325856939065023,0.865,0.865,0.0,1.0
PLXNA4:Q9HCM2:OID20597:v1,0.00461886024718779,0.0138888850098367,0.0185077452570245,0.1187,0.137207745257024,0.033663261782602,0.101225225907031,1.0,0.755,1.0,1.0,0.0,1.0
RBM17:Q96I25:OID31034:v1,0.011227272590876,0.00550448233823058,0.0167317549291066,0.1204,0.137131754929106,0.0818721571577658,0.0401400998702032,1.0,0.5025,1.0,1.0,0.0,0.0
CDKN1A:P38936:OID21319:v1,0.01390444404921,0.0122978349919261,0.0262022790411362,0.1108,0.137002279041136,0.101490603999624,0.0897637256693637,1.0,0.5025,0.35,0.5025,0.0,0.0
CXCL10:P02778:OID20697:v1,0.0456289098078224,0.00976975382401784,0.0553986636318402,0.0816,0.13699866363184,0.333060984670931,0.0713127673294123,1.0,0.7955838649830891,0.35,0.7955838649830891,1.0,0.0
APOA4:P06727:OID30733:v1,0.0160027155516915,0.00420544821166423,0.0202081637633558,0.1164,0.136608163763355,0.117143186108648,0.0307847503092806,1.0,0.8445197902927084,0.5025,0.8445197902927084,1.0,0.0
XG:P55808:OID20259:v1,0.00949852917548477,0.00164081185989428,0.011139341035379,0.1254,0.136539341035379,0.0695662444498218,0.0120171362147495,1.0,0.7676737755281672,0.35,0.7676737755281672,0.0,1.0
COQ7:Q99807:OID30217:v1,0.00756803773297383,0.0152308357394578,0.0227988734724317,0.1136,0.136398873472431,0.0554846058497942,0.111663940850187,1.0,0.5025,0.865,0.865,0.0,1.0
MPIG6B:O95866:OID20779:v1,0.0,0.0130568319263859,0.0130568319263859,0.123,0.136056831926385,0.0,0.0959660146537176,1.0,0.8150000000000001,1.0,1.0,0.0,1.0
CD164:Q04900:OID21080:v1,0.0177797053862498,0.021227415651482,0.0390071210377318,0.0968,0.135807121037731,0.130918800504651,0.156305615561825,1.0,0.5025,1.0,1.0,0.0,1.0
TRIM5:Q9C035:OID20526:v1,0.0610422417148432,0.0,0.0610422417148432,0.0747,0.135742241714843,0.44969230612145,0.0,1.0,0.5025,0.9325,0.9325,0.0,0.0
TDRKH:Q9Y2W6:OID20875:v1,0.0520707510782141,0.00507842180507651,0.0571491728832907,0.0785,0.13564917288329,0.383863387969306,0.0374379120574946,1.0,0.7627770270884561,0.9325,0.9325,0.0,1.0
FGF23:Q9GZV9:OID21411:v1,0.00789912548295423,0.0167614212479246,0.0246605467308788,0.1105,0.135160546730878,0.0584425386994206,0.124011197448754,1.0,0.8150000000000001,0.35,0.8150000000000001,1.0,0.0
GRPEL1:Q9HAV7:OID21309:v1,0.0,0.00743937804215513,0.00743937804215513,0.1277,0.135139378042155,0.0,0.055049669089305,1.0,0.5025,0.5025,0.5025,0.0,0.0
LONP1:P36776:OID30219:v1,0.0200858447803722,0.0047515825671117,0.0248374273474839,0.1101,0.134937427347483,0.148853028957252,0.0352132292760826,1.0,0.8170468911061054,0.5025,0.8170468911061054,0.0,0.0
RNASE1:P07998:OID30672:v1,0.0405565406910935,0.00131040736152054,0.0418669480526141,0.0929,0.134766948052614,0.300938333004765,0.00972350699081614,1.0,0.8246226950319173,0.35,0.8246226950319173,1.0,0.0
IL6:P05231:OID21276:v1,0.0,0.0330328617668156,0.0330328617668156,0.1015,0.134532861766815,0.0,0.245537494207706,1.0,0.8256839864046295,0.35,0.8256839864046295,1.0,1.0
SEMA4C:Q9C0C4:OID21329:v1,0.00203853252076356,0.0359436484743976,0.0379821809951611,0.0965,0.134482180995161,0.0151583838518867,0.267274431515138,1.0,0.5025,0.9325,0.9325,0.0,1.0
ECE1:P42892:OID20891:v1,0.0158712611962901,0.0632823887278986,0.0791536499241887,0.0553,0.134453649924188,0.118042620674404,0.470663226796596,1.0,0.5025,0.5525,0.5525,0.0,1.0
TACC3:Q9Y6A5:OID21285:v1,0.027510466305043,0.01004651586417,0.0375569821692131,0.0966,0.134156982169213,0.205061755714987,0.0748862690687118,1.0,0.7813214885926176,0.9325,0.9325,0.0,0.0
SEPTIN3:Q9UH03:OID31025:v1,0.0,0.0555480314135741,0.0555480314135741,0.0786,0.134148031413574,0.0,0.414080108580358,1.0,0.7922067807400065,1.0,1.0,0.0,0.0
TYMP:P19971:OID20234:v1,0.0219898226015217,0.00243488661752606,0.0244247092190478,0.1095,0.133924709219047,0.164195410464211,0.0181810110451205,1.0,0.5525,0.865,0.865,0.0,0.0
MPI:P34949:OID21288:v1,0.0396359209317675,0.00414338087281987,0.0437793018045874,0.0901,0.133879301804587,0.296057123076581,0.0309486292277474,1.0,0.5025,0.5025,0.5025,0.0,0.0
VAMP8:Q9BV40:OID30555:v1,0.0167439066990258,0.0,0.0167439066990258,0.1171,0.133843906699025,0.125100253810416,0.0,1.0,0.5025,0.5525,0.5525,0.0,1.0
AFM:P43652:OID30741:v1,0.0208006193912744,0.0039770739395113,0.0247776933307857,0.1088,0.133577693330785,0.155719258752018,0.0297734886742104,1.0,0.8414343641540574,0.5025,0.8414343641540574,1.0,0.0
PAPPA:Q13219:OID20421:v1,0.00425105033921642,0.0490629780173595,0.0533140283565759,0.0802,0.133514028356576,0.0318397279412702,0.367474329261694,1.0,0.7392465271933214,0.865,0.865,1.0,0.0
FSTL1:Q12841:OID30254:v1,0.0188597099767034,0.0154237692294418,0.0342834792061452,0.0985,0.132783479206145,0.14203355786019,0.116157290964612,1.0,0.5025,0.865,0.865,1.0,0.0
IL15RA:Q13261:OID20498:v1,0.0850632404633124,0.00642561053395401,0.0914888509972664,0.0412,0.132688850997266,0.641073005184624,0.0484261525038482,1.0,0.5525,0.35,0.5525,1.0,1.0
IL6:P05231:OID20911:v1,0.0,0.0309922280699345,0.0309922280699345,0.1016,0.132592228069934,0.0,0.233740910165473,1.0,0.8256839864046295,0.35,0.8256839864046295,1.0,1.0
DCXR:Q7Z4W1:OID21480:v1,0.00697059649789794,0.0106607190846536,0.0176313155825515,0.1147,0.132331315582551,0.0526753358962075,0.0805608184103874,1.0,0.8077000073848724,0.9325,0.9325,0.0,0.0
DCN:P07585:OID20106:v1,0.0,0.00177317851067676,0.00177317851067676,0.1304,0.132173178510676,0.0,0.0134155698656632,1.0,0.5025,1.0,1.0,1.0,0.0
MCFD2:Q8NI22:OID20171:v1,0.0109201921604916,0.0100321030272365,0.0209522951877282,0.111,0.131952295187728,0.0827586374678479,0.0760282571285624,1.0,0.5025,0.865,0.865,0.0,0.0
TRIAP1:O43715:OID21403:v1,0.0,0.0277710169717314,0.0277710169717314,0.1041,0.131871016971731,0.0,0.210592271216688,1.0,0.5025,0.865,0.865,0.0,0.0
PGLYRP4:Q96LB8:OID30101:v1,0.110909148847202,0.0,0.110909148847202,0.0208,0.131709148847202,0.842076270463714,0.0,1.0,0.6683828684844482,0.35,0.6683828684844482,1.0,0.0
IGSF21:Q96ID5:OID30210:v1,0.0401756232839387,0.01170633466071,0.0518819579446488,0.0798,0.131681957944648,0.305095883377024,0.0888985464935957,1.0,0.7494500821793744,0.7333161993561574,0.7494500821793744,0.0,0.0
KRT5:P13647:OID20860:v1,0.0103340581164538,0.0289391797710204,0.0392732378874743,0.0924,0.131673237887474,0.0784826004300523,0.219780269972182,1.0,0.7045560259036265,0.5025,0.7045560259036265,0.0,0.0
CD69:Q07108:OID20206:v1,0.00151601850819654,0.0172716278317996,0.0187876463399961,0.1128,0.131587646339996,0.0115209789852115,0.131255693921093,1.0,0.6654112973040356,0.35,0.6654112973040356,0.0,1.0
ABHD14B:Q96IU4:OID20921:v1,0.0630933458802604,0.00470716626581224,0.0678005121460727,0.0635,0.131300512146072,0.480526274033635,0.0358503267723395,1.0,0.5025,0.5025,0.5025,0.0,0.0
PTPRR:Q15256:OID31099:v1,0.0186630470350821,0.00138340736352694,0.020046454398609,0.111,0.131046454398609,0.14241550540783,0.010556618031946,1.0,0.8150000000000001,1.0,1.0,1.0,1.0
NOS1:P29475:OID20863:v1,0.0222094479375578,0.00464239126789958,0.0268518392054573,0.104,0.130851839205457,0.169729734579317,0.0354782271008841,1.0,0.6902000073848723,0.9325,0.9325,0.0,0.0
BAG3:O95817:OID20972:v1,0.00393034873105708,0.00986876235276508,0.0137991110838221,0.1169,0.130699111083822,0.0300717326878864,0.0755074940520129,1.0,0.844349983518144,0.865,0.865,0.0,0.0
EREG:O14944:OID20905:v1,0.00538746478915145,0.0218361643015715,0.0272236290907229,0.103,0.130223629090723,0.0413708696860089,0.167682043988798,1.0,0.7710397302551645,0.35,0.7710397302551645,1.0,1.0
DAPK2:Q9UIK4:OID30505:v1,0.0870750196130096,0.00218869262008644,0.0892637122330961,0.0407,0.129963712233096,0.669994863311048,0.0168407979618258,1.0,0.7760851255199003,0.865,0.865,0.0,1.0
ACP1:P24666:OID30524:v1,0.0990964184906838,0.0,0.0990964184906838,0.0308,0.129896418490683,0.762887996775608,0.0,1.0,0.5025,0.5025,0.5025,0.0,0.0
NUB1:Q9Y5A7:OID20510:v1,0.0211078607259802,0.00650262907431793,0.0276104898002982,0.1022,0.129810489800298,0.162605200538514,0.0500932481213316,1.0,0.5025,0.865,0.865,0.0,0.0
DDAH1:O94760:OID21299:v1,0.0342633695906195,0.00806824365273545,0.042331613243355,0.0873,0.129631613243355,0.264313377989808,0.0622397843463468,1.0,0.8030071861788399,0.9325,0.9325,0.0,0.0
GIPC3:Q8TF64:OID31507:v1,0.0430979352634135,0.00185297232489026,0.0449509075883038,0.0845,0.129450907588303,0.332928799545222,0.0143140929593426,1.0,0.755,1.0,1.0,0.0,0.0
TINAGL1:Q9GZM7:OID20180:v1,0.0129166374268007,0.0276907880836906,0.0406074255104913,0.0886,0.129207425510491,0.0999682284185122,0.214312667977756,1.0,0.8307569346147133,0.865,0.865,1.0,0.0
CD99:P14209:OID21110:v1,0.0,0.0119847222345634,0.0119847222345634,0.1172,0.129184722234563,0.0,0.0927719781972559,1.0,0.5025,0.865,0.865,0.0,1.0
CALCB:P10092:OID31100:v1,0.027356387305018,0.0,0.027356387305018,0.1017,0.129056387305018,0.211972362440013,0.0,1.0,0.6800732973134807,1.0,1.0,1.0,0.0
CLEC12A:Q5QGZ9:OID30552:v1,0.110738564286569,0.00539801702710843,0.116136581313677,0.0128,0.128936581313677,0.858860713990576,0.0418656751413014,1.0,0.7904834793461885,0.9325,0.9325,0.0,1.0
C1QTNF1:Q9BXJ1:OID20367:v1,0.0482027222421767,0.020598561590057,0.0688012838322337,0.0601,0.128901283832233,0.373950676122924,0.159801058435277,1.0,0.8295129823033914,0.9325,0.9325,1.0,0.0
KRT18:P05783:OID21296:v1,0.0,0.0236141033794084,0.0236141033794084,0.1049,0.128514103379408,0.0,0.18374717450032,1.0,0.5525,0.5025,0.5525,0.0,0.0
GYS1:P13807:OID20097:v1,0.0,0.047403356475982,0.047403356475982,0.0804,0.127803356475982,0.0,0.370908540926235,1.0,0.6835100421836628,0.9325,0.9325,0.0,0.0
PTPRN2:Q92932:OID20912:v1,0.0240200088312656,0.00127484886260101,0.0252948576938666,0.1025,0.127794857693866,0.187957553728849,0.00997574460824489,1.0,0.7963684326987919,0.865,0.865,0.0,1.0
CLEC3B:P05452:OID30756:v1,0.0322659557689246,0.00545503861383672,0.0377209943827614,0.0898,0.127520994382761,0.253024656254456,0.0427775727458893,1.0,0.8425920237771689,0.9325,0.9325,1.0,0.0
SNAP23:O00161:OID20218:v1,0.0,0.0133334036275463,0.0133334036275463,0.114,0.127333403627546,0.0,0.10471253612718,1.0,0.5025,0.5025,0.5025,0.0,1.0
ENO2:P09104:OID21046:v1,0.0133780696565621,0.0207969060455112,0.0341749757020734,0.093,0.127174975702073,0.105194198644097,0.163529860577533,1.0,0.7402000073848722,1.0,1.0,0.0,0.0
PCBD1:P61457:OID30610:v1,0.0233784707814711,0.0164297566985667,0.0398082274800378,0.0873,0.127108227480037,0.183925708390062,0.129258011257744,1.0,0.844273157077572,0.865,0.865,0.0,0.0
PTH1R:Q03431:OID20571:v1,0.0577079426411569,0.0,0.0577079426411569,0.0692,0.126907942641156,0.454722860052432,0.0,1.0,0.7921305757342274,1.0,1.0,0.0,1.0
GPRC5C:Q9NQ84:OID31340:v1,0.00713965153315543,0.0231955233185369,0.0303351748516923,0.0964,0.126735174851692,0.0563352008746615,0.183023563471473,1.0,0.8155061195819339,0.9325,0.9325,0.0,1.0
ZNRD2:O60232:OID31450:v1,0.0,0.0190059639494989,0.0190059639494989,0.1077,0.126705963949498,0.0,0.150000547386026,1.0,0.5025,0.5025,0.5025,0.0,0.0
PAG1:Q9NWQ8:OID20108:v1,0.00403701786598854,0.0170617372530878,0.0210987551190763,0.1056,0.126698755119076,0.0318631217977982,0.134663811314109,1.0,0.5525,0.5525,0.5525,0.0,0.0
PDGFC:Q9NRA1:OID21183:v1,0.0060972424246138,0.0577070899710233,0.0638043323956371,0.0628,0.126604332395637,0.0481598244644581,0.45580659744478,1.0,0.755,0.9325,0.9325,1.0,0.0
CALCOCO2:Q13137:OID30249:v1,0.00227979377375944,0.0296565406431097,0.0319363344168691,0.0942,0.126136334416869,0.018074044915757,0.235114971274633,1.0,0.5025,0.865,0.865,0.0,0.0
